Title,Content
tastes great and works ,love this stuff  i ve been buying this for years   since it was gookinade  i ve tried others but always come back to this  has a great light taste and isn t super sweet  or artificial tasting like some  excellent at keeping you hydrated while spending time in the desert 
goes down smooth,i like the product it tastes excellent  its lighter tasting than i assumed it would be  but goes down smooth during a hot day when im running heavy equipment and doing septic installs  the only thing i would change is to make it more concentrated like one scoop for a water bottle      oz and make the scooper with a spout for easier mixing into smaller openings 
great flavor,i have trouble drinking enough water  but the nice citrus flavor really helps  and having electrolytes is great too 
hydration hydration hydr,hydration is way more important to how you feel than most people realize  this stuff is a great way to stay hydrated  love this product 
best rehydration ev,i love this product because it is very low in sugar and gives the perfect rehydration  the flavors are not too strong and so it is easy to drink a lot quickly if you are famished  gives the best pick me up if you are exhausted from exercise  yard work or anything that has you outside 
helps prevents my son s leg cramp,my son is a soccer player and suffered from cramps regularly  especially during tournaments in the late summer  tried  hydrating days before  bananas  pickle juice  all the tricks  this powder seems to be the only solution that works  he uses it for practice and during games and has only suffered cramps when he s forgot to put it in his    ounce water jug  recommend
best performing electrolyte replacement recip,new packaging for the best performing electrolyte replacement recipe i ve ever tried  initially skeptical  i became a believer while using vitalyte on     mile day hikes in yosemite and elsewhere in the sierra nevada mountain range  helps rehydrate and maintain energy levels  developed by marathon runner and biochemist bill gookin in the     s  originally dubbed gookin aide  
i have tried this out and it has a mild grape flavor and tastes good to m,well first of all i m on a diet  and i was looking for something to replace gatorade  i need the electrolytes this provides because of my profession i m in high heat areas for most of the day  and let me tell you it s draining on a body my age  i have tried this out and it has a mild grape flavor and tastes good to me  i m still waiting for summer to hit hard and that s when we ll really find out how well this helps me hold up in the day to day heat 
good tast,i like this stuff a lot  we ve tried a few different electrolyte powders and i ve always really liked gatorade  but i found this to be an acceptable replacement  it tastes good  i like to put a little extra in so its little stronger 
subtle flavor,i really liked how subtle the flavor was  i put     scoops in   oz water  and that it wasn t very sweet  it s great for hydrating 
grape for the desert,bought a can last year to ensure we stayed hydrated at burning man  worked so well bought some more this year  great grape taste and not too sweet  fantastic product  will buy again  update  year     still burning  still ordering this awesome  stay hydrated  powder every year  don t leave home without it 
will definitely buy again ,i have been using this product for almost two years  it works exceptionally well and i enjoy the light flavor 
best electrolyte drink ,i was introduced to this by a former yoga instructor  my issue was that no matter how much water i drank  i never felt hydrated   well  i cannot sing high enough praises for this product   it is perfectly balanced  pure ingredients  and not too much sugar  i mix it in my bottled water  store in the fridge so i always have hydration on the go  and  thanks to amazon free delivery to my door at a very reasonable price   and no shipping cost  very happy and hydrated  camper  
subtle flavor  but so refresh,flavor is very subtle  cool citrus  but refreshing  my husband and i both prefer drinks that are not super sweet  almost   tsp less sugar than the big brand names per    oz   so this is a perfect fit for us to replete losses after a long run or high intensity workout 
great for keeping postal worker hydr,i ve tried a lot of electrolyte drinks to keep me hydrated and they are all so full of sugar and sickly sweet  i m very happy with this brand  seems to have the right ratio of ingredients to keep me feeling hydrated and alert on my mail route during summers in florida  i only wish the scoop fit into the top of a water bottle 
great product i have been using it for years first    ,great product i have been using it for years first as a long distance runner and then as along distance paddler  i knew the original developer of the product and am very glad that vitalyte has continued the formula i like the lemon flavor best and i like that it has no strong taste and the recovery from dehydration is rapid i prefer to buy the powder in bulk much cheaper but when introducing the product to other people or to people who have dehydration problems the packets are better because it is very important to have the product in the proper proportions to function for rapid recovery and is much easier to carry with you for emergency use 
good product,not much flavor  not a bad flavor  just not much of it   so it s not good or bad  it just is  
great product ,i ve been a long time user of vitalyte  as a cyclist and runner  i find vitalyte to be the perfect electrolyte drink during hot  sweaty  workouts  the flavor is mild and delicious and it keeps me hydrated and fresh  the best part is its a lot more affordable than other comparable drinks on the market and works just as well  if not better 
recommended by a friend that i trust,chose the lemon flavor  prefer regular water but i am sure that this is better for me 
yum ,this stuff is amazing  not only is it great for being outside in the heat and humidity to keep you hydrated but it also helped curb my morning sickness while pregnant  grape is the best flavor is actually quite enjoyable 
worth every penny ,i have had issues with migraines and dehydration when running  after meeting with my doctor  he suggested that water was not enough and that i should try something like g  or gatorade  vitalyte checks all the boxes without all the sugar and chemicals  tastes great and works wonderfully  i suggest it to everyone 
very sugari,i came looking for a high quality electrolyte replacement  this arrived and i realized it s full of sugar  luckily  my spouse who doesn t struggle with excess weight likes them  i cant eat all that sugar or i ll gain    pounds and then another just for thinking about it 
poor packag,really like the product  i use it while running ultra marathons  great taste and good mix of carbs and electrolytes  problem is the packaging  every other one i get the powder is all clumped together and the powder is crammed into the ziplock so you can t reseal it  this is recent  older packages were fine  powder is supposed to be powder 
can t live without it,couldn t live without this electrolyte mix  drink it twice a day every day whether i m working out or not  makes me feel hydrated and amazing  flavor is refreshing  i always have some in my travel bag
very good,the grape flavor is good and it seems to help me replenish my electrolytes  thank you
i will keep buying this ,this is my second bag of this  the taste is subtle  i usually add a extra scoop for more flavor 
prevent serious dehydration problem,i am    and travel to philippines to build a house a few weeks at a time  i sweat like crazy in the heat and dehydration is a constant daily problem  i was strong and able to work full days until the vitalyte ran out  then i had to quit working before   or risk getting really sick  this stuff works 
not too sweet,i ve tried many electrolyte drinks  this has a light crisp flavor  and it s not overly sweet  or heavily flavored like some others  i have been drinking it during my workout  i ll definitely buy this again  shipping was fast  and the package arrived in good condition 
good but i wished i realized they use  corn sugar     ,good but i wished i realized they use  corn sugar  i wouldn t have bought it  however in a pinch works as a good as gatorad
great purchase    ,this product is smooth  digestible and works as suggested  as a personal trainer  i am always on the go  with clients  meetings  and my own work out and training schedule  and i am always in need of a boost  this is as advertised  great buy   
great tasting  helps keep me hydrated ,i bought the fruit punch and the grape flavor  i love both  i work in a manufacturing plant  in the summer the temperature   humidity are very high  i like need to stay hydrated  in addition to drinking plenty of water i will like to use vitalyte electrolyte powder to keep me hydrated   to replenish my electrolytes  it tastes great   works 
great alternative to sports drink,great product to replace traditional pre bottled sports drinks like gatorade  has a good not overpowering citrusy taste without any artificial aftertaste  and is substantially cheaper than competition  drinking this over regular water noticeably helps with longer hikes in the heat  will be buying more once this runs out
i just do not know ,taste did not care for  is this stuff good in ones body  i used in summer work outside  can turn to a block 
good deal for the money can t go wrong,good deal for the money can t go wrong  minus one star because it seems to have a ton of vitamin c and the mount of electrolytes it actually has seems questionable as if it s vitamin c powder with some trace minerals maybe hars to be completely sur
best way to hydrate  besides an iv ,been using this product for years  back when it was called gookinaid  used it for patients while working search and rescue in     degree weather and use it at home for myself when i m sick  after yard work  and especially when i was pregnant  doesn t have a strong flavor  which i like  because the point is to hydrate  not drink a sugary drink 
best electrolyte sports drink out there ,isotonic mixture so it s like drinking a  banana bag 
sugar and salt,like most electrolytes its salt and sugars  seems to work and the price was certainly right 
don t buy,once product mixed with water it must be used immediately  if mixed and used more than   days later  a slime firms in the mix  i question products safety 
decent product  some issu,love the product and flavor in general  first shipment  orange  was fine  second  lemon  arrived as one solid clump despite the dessicant pad  barely useable  but working with it  instructions should measure in broken chunks        have switched to ucan to avoid the blood sugar spike 
go furth,i am impressed with this product really helps me get through tough times in my runs in particular  just when i think i can t push no more i take a drink of this and i am able to go more  not too sweet or too salty the mix is just right 
great product that i have been using for years and    ,great product that i have been using for years and love it  but they changed the packaging recently for the worse in my opinion  it used to come in a big container with a screw off cap that made it much easier to scoop  guess they were trying to save money when they switched to a zip lock bag 
best liquid life sav,i ve been using this produuct since i met the inventor bill gookin and taught environmental emergencies courses with him at  sar city   the world s first school of search and rescue in barstow  ca during the early      s 
vitalyte electrolyte powd,an excellent product with a light flavor   limited sugar  no after taste  feel good about the nutrients being supplied to my body during exertion 
it work,really enjoying this product  i already drink lemon water all day long and was still struggling with hydration  i just add a few scoops to my bottle and i m ready to go  wouldn t mind a more resealable package  but i just dumped it into a canister  problem solved 
good stuff,i like this powder versus the pre bottled name brands that you pay triple the amount  i really like that it s not extremely sweet and has a light refreshing taste 
good electrolytes without being super sweet,not super sweet like so many other electrolytes 
first time buy,   flavor is actually good     the electrolyte sodium balance is on point     keeps me hydrated throughout my  hr strength and conditioning program to include intense cardio     i would also recommend this product if you want to avoid catching colds because you ll be able to fight dehydr
thirst quenching ,great taste for great price  i use this for my long bike rides and really enjoy it  i look forward to every thirst quenching sip  the grape flavor is similar to a low sugar gatorade  some of these products tend to taste like salt water or baby electrolite drink but not this one 
not bad,not bad for the price but not nearly as good as pedialyte for hydration during hot summer days of sports  also pedialyte doesn t have the sugar content     but on par with power aid zero 
we love this product,we love this product  we started back in the    s when we were active white water enthusiasts  i also have my elderly mom drink it when she is dehydrated  the fruit punch is tasty  i would have given it   stars if they had not changed the flavor  less fruitiness  and i miss the old plastic jars that it came in  the new packaging is messy  so i decant it into a different container 
good value  low sugar,i like this electrolyte powder very much for two main reasons  one is that it is not filled with sugars as so many are and that it is a very good value when compared to other  equivalent electrolyte powders 
not enough flavor,no flavor at all  make it have  x more flavor maybe   you got a great product 
keeps me hydr,no after taste  blends easily in water 
great natural sports drink alternative ,this is our first try and really liked this an option to the artificial everything sports drinks on the market right now  it s a light flavoring   not overwhelming  very excited to find this  we will definitely be trying different flavors and ordering again 
choose your flavor wis,love this drink mix because it does not leave your mouth feeling like you just gargled with simple syrup  very light and drinkable mix that easily dissolves  the grape was excellent  i tried the cool citrus flavor which to me has no taste 
works great,light and tasty  effective without the heavy sugars or high price tag of most sellers  i would recommend this to everyone  i take it when i m sick  hiking or traveling  wish they made   week travel size pouches too 
not sickly sweet  very easy to drink,not sickly sweet  very easy to drink  definitely replaces electrolytes when working outside on a hot day  have used while hiking the john muir trail and really liked it 
must buy   ,this is my third or fourth bag and yes i keep ordering it  i ve had this flavor and the orange and love them both   
great product  bad packag,i love this stuff  i ve been drinking it for years  but the packaging has changed twice recently and the new shiny bag isn t up to par  this is the second bag on which the zipper closure completely separates from one side  requiring a clothes pin to keep the bag closed  neither the canisters nor the previous bag type had this problem 
great for golfers ,i walk    holes of golf   days a week here in atlanta  where it can be    degrees and     humidity  my clothes are often soaked after the  th hole  if i don t hydrate properly i get cramps  vitalyte does a great job keeping me hydrated and i have not had cramps since i started using it  great product 
good stuff,great taste  used for marathon training and races  works great 
works as advertised ,going on three years of using this product  fantastic  playing tennis in     degree heat zero cramping  no sloshing in stomach  and good taste 
tastes great good for backpack,it tastes great and is all natur
better than gatorad,rehydrated better than anything and tastes great
must hav,i ve been using vitalyte for   summers here in az  i don t do any outdoor activities when it s hot without it
very promising  so far so good,we are big time road bike riders  with weekend rides at    mph between        miles  i have had a terrible leg cramp problems for years and tried nearly everything with no success  we switched to vitalyte about a month ago and so far no cramps  i m not giving them   stars yet as the rides have been in cooler weather  so the real test will be next summer in hotlanta  nothing ruins a group ride more than cramping with    miles to go and just trying to limp in to the finish by yourself 
best electrolyte mix,this is my favorite electrolyte powder  the flavor is light and doesn t have that strong artificial or overly sweet taste in many electrolyte drinks  highly recommend 
great product,have been using this since it was called gookinade  can t remember how it was spelled   and have loved it from day one  love that it can be mixed to my taste  i work outdoors and sweat a lot  so this works well to replenish the electrolytes lost  the cool citrus flavor is the best 
this flavor tasted like there was a drop of actual orange juice in    ,this flavor tasted like there was a drop of actual orange juice in it which may be the case  however  it made it have a very slight bitter taste  so it was not my favorite flavor of this brand 
works well for bik,works well for high intensity sports  i feel more hydrated 
not worth it  in my opinion,first  the orange flavor is very bland   second  i haven t noticed a difference when i use it  in my opinion  save your money 
the perfect tool for electrolyte replacement and proper hydr,excellent product  i used this many moons ago when it was called gookinaid  mixes quickly  tastes great  and is the perfect tool for electrolyte replacement and hydration throughout the day 
as good as the one in tub,this was the first time i ve bought vitalyte in the pouch package having purchased the tub one a couple of times  the powder consistently seems slightly different  a bit more lumpy  but it seems just as good for preventing fatigue during   hour outdoor workouts 
bike,my mountain bike up hill rides are more explosive endurance is better 
bang for your buck ,amazing product  i train mma and this has been a life saver  i would go and buy electrolyte drinks every day and it was adding up  with this i just mix a few scoops into some water bottles and i m good to go  instant hydration  definitely recommend 
not worth it,flavor is ok if you double scoop  lacking in electrolytes  not for serious athletes needing actual replenishing  hard pass 
helps cramp,good stuff
repeat buyer  our go to brand ,this is the best stuff for dehydration  affordable and tastes good  with the new packaging  the citrus flavor is a little more mild  not sure if they changed the formula or if it is just our palate 
while i dislike these pouch,i ve been using this as an electrolyte replacement drink back when the inventor bill gookin was still distributing it  while i dislike these pouches  there is nothing better for running replacement drinks  i would highly recommend it 
the best hydration solut,i ve been using this product for     years  it works  i never suffer from bonking since  only a doctor runner could develop a product that works this well  easily digested and a good taste  i will continue to use this to help my work and exercise routines 
little too sweet but good valu,little too sweet but good valu
easy to drink flavor,great flavors  great value  nice resealable packaging 
super convenient packets   natural alternative to gatorad,good sports drink   a more natural alternative to gatorade or powerade  everyone in my family likes the fruit punch flavor  the packets are great for taking and mixing in a water bottle  either on long bike rides  or for after school sports 
did the job,overall happy  was a bit clumpi
product arrived opened and resealed ,when i received the product  it had been opened and resealed   that was pretty scary  so needless to say  i returned it 
watermelon   greatest flavor of them al,just got the new watermelon flavor and love it    really a great taste  kind of reminds me of the watermelon jolly ranch hard candy 
my favorite electrolyte drink ,my favorite flavor   nd favorite is cool citrus  great alternative to gatorade 
dissolves well and taste great ,it s good by itself  i add it to my strawberry protein mix and almond milk  dissolves very well and taste nice  good company that stands behind its product 
    purchased other natural brands and this one has a better flavor  i love that is has low sugar    ,i ve purchased other natural brands and this one has a better flavor  i love that is has low sugar and no chemicals like gatorade does  gatorade is full of terrible ingredients  this seems to be a much healthier alternative 
been using these for a decade and they are the only brand that encourages me to drink  x more easily ,isn t a heavy taste  been using these for a decade and they are the only brand that encourages me to drink  x more easily 
pretty good ,so far so good  nice cheaper alternative to store bought sport drinks  less sugary and still tastes pretty good  will be buying again 
great product,product is good it does what it says  and great taste  i did like it in a plastic jar a little better but doesn t stop me from buy
great hydr,this hydration product tastes great the cost is and the amount you receive is super it is especially good for us seniors that do not drink enough water daily 
finally a great electrolyte drink ,love it  just sweet enough unlike some others  doesn t have an awful aftertaste as one i used to take 
excellent for rehydr,excellent for rehydration  i like to keep some on hand for my little ones un replacement of pedialyte for sicknesses too 
excellent  highly recommend,i m a salty sweater  and i run a lot  so i m always running low on electrolytes  this stuff is great  i like that the flavor is pretty mild and it works quickly  much better than gatorade  and without all the extra sugar 
excellent product with no artificial color,i have an electrolyte imbalance and this product helps relieve the symptoms caused by it  no more cramping legs and feet  no more heart palpitations  and i feel like my energy level have increased 
no flavor,supposed to be citrus but has zero taste to it  product is good for the purpose 
lots of sugar,works for me 
slightly disappoint,i did not love the taste of this product  i had really hoped to move to a less processed hydration for long distance running but found myself going back to g  because i just couldn t stomach this 
great tast,taste is great  easy to mix 
vitalyte was recommended to me and i am so over the moon    ,vitalyte was recommended to me and i am so over the moon about this product  currently i am training for     marathon and it is giving me that extra hydration that s needed  not overly flavored like other sports drinks 
great taste and valu,i wish they had more to sell  the flavor is great and price was perfect for my active life 
helpd you drink more wat,bought this for my dad who needs to stay hydrated but doesn t like drinking the recommended amount of water each day  he likes the flavor and it helps him drink mor
not overpowering like other drink mix,mixes well and has a decent flavor  not overpowering like other drink mixes  i have use it for   days and it seems to do the trick for recovery after running  i will more thank likely purchase again 
great sports performance drink ,i love this stuff for its simplicity and effectiveness  it tastes good and its ingredients are fast metabolizing  that means you can replenish your glycogen stores when you need them  on another note  those ingredients are best consumed just before  during or just after a workout 
perfect for az hydr,perfect taste  not overpowering  highly recommed for staying hydrated while pregnant in arizona
pots patient   love it ,tastes great  less sugar than gatorade  although a bit more sugar than i expected  honestly  and still a decent price  it would be awesome if it could be slightly cheaper  because i have a chronic illness  pots  that requires a lot of electrolytes fluids every day  so it starts to add up 
dissolves well  does not stick to sides of bottl,i gave this to a bicyclist as a gift  he said that this is much better than the electrolyte powder he was using previously  he said it didn t blend well and would stick to the sides of the bottle  making the bottle harder to wash out  he said that he doesn t have either of these problems with this powder 
i work in the dry climate of the southwest and    ,i work in the dry climate of the southwest and consume large amounts of water  to stay hydrated i needed a product that excells and vitalyte seems to fill that need  i have used     of the product and feel confidant in its value  everyone is different but this works for me 
mixes and tastes great ,tastes great  mixes really well  and a great value 
excellent product ,this product is excellent  keeps me full of energy  the most important is natural  i bought two  the second i got damaged so i do not give the   stars 
refreshing and never too sweet ,amazing product   since i started using it i wouldn t drink any other sport drink   they re too sugary 
five star,works great for keeping me hydrated with electrolytes and isn t too sweet at all  good subtle flavor 
must buy ,great workout mix  the flavor is great  the bag is huge and will last you some time to finish 
great drink mix,great drink mix  my kids love it and it helps them stay hydrated  we ve tried all the flavors and they are all good 
great price  ok taste ,i don t particularly like the taste  but i love the price  and suspect it is doing the job  i used to use ultima and endura  both of which cost about twice what vitalyte does 
love the fact that it is straight forward with none    ,this drink mix saves the  hot   humid  day  living in florida and having a really active job and hobby  cycling  this mix delivers  love the fact that it is straight forward with none of the other junk other products may have 
this stuff just plain work,been a vitalyte user for years      i sweat profusely so putting the essentials back into my body is imperative  from hydrating after a hard workout to recovering from a hangover this has always been my go to  i can t express enough how well it works in recovery and prevention  for those of you that cramp   my wife and kids also use it when they are feeling dehydrated and love the grape flavor the most 
a good source of electrolyt,my doctor said that i needed to hydrate so i found this on amazon com and it is working 
we need more like this ,best electrolyte powder i ve ever had  all the flavors i ve tried have been outstanding  dissolves well  and it does what it s supposed to do  it hydrates  please restock 
best electrolytes i have found   ,after trying a half dozen different brands  i found vitalyte  been using for more than a year and love it  not too sweet  fairly priced and delivers on the electrolytes  highly recommend 
valu,helps keep me hydrated while on my rid
dan,excellent after a workout  taste is surprisingly good  highly recommend it although it has a little sugar  the taste is awesome 
ever feel that  low blood sugar  sluggishness ,very tasty  reminds me of a red gatorade  i did feel like it was helpful to be drinking something with glucose in it for those long rides as after around    miles my blood sugar can get low 
very good price ,well i only been drinking this for two week first time  with this product  price is right 
good stuff ,love vitalyte  great for a pick me up and doesn t make me sluggish after like other sports drinks  my kids will drink it too which is great when they are sick and need to hydrate 
favorite flavor,i like this flavor best  love making a pitcher for the family 
this has a great taste  i bought this hoping it could help    ,this has a great taste  i bought this hoping it could help with dizziness  i have pots   not sure if it helps yet  but it has a great taste 
this product is excellent for people who do hard work outs or dehydrate easili,i love this product and have used it for several years  i continue to order simply due to the quality of the product and how much it helps 
good electrolyte replenish without adding a lot of additional carbohydr,good electrolyte replenish without adding a lot of additional carbohydrates  taste is perfect  not overpowering or chemical tasting like some 
tasty  effective  low calori,both lemon and orange have tasted great  i ve noticed this helps treat and prevent cramping during long workouts  great for hangovers  too 
works and tastes great,works and tastes great  easy on the stomach  mixes easy and clear  and not heavy with flavor  i will order again 
great product,i ve being using vitalyte for years  i drink it every day  i love that it is low in sugar compared to other electrolyte drinks out there  great selection of flavors  keep up the good work vitalyte 
wrong item,i was sent beard wash  not quite electrolyte powder 
add more than it says for a better flavor,add a little more than said for a better flavor    otherwise it is very weak  
clean tasting ,good natural flavor and has all the electrolytes that i was looking for in a drink mix 
work,works great
glad to rediscover it is still around today as vitalyt,this product should be a case study of marketing trumping quality   similar to the beta vs vhs machine  to show my age   i used gookinaid back in the    s for running  swore by it in the late   s during three years of doing a lot of hiking in the grand canyon  when it was known as erg  glad to rediscover it is still around today as vitalyte  this stuff does what gatorade advertising claims to do 
love vitalyte ,i have long been a vitalyte devotee  fantastic replenishment during and after workouts  and no stomach issues with it  plus since it s powder you can adjust the concentration to your personal taste needs  highly recommended 
it is the best product i have seen to keep you properly hydrated    ,i have used this for many years in my hiking of thousands of miles  it is the best product i have seen to keep you properly hydrated especially in the heat  i served on a technical rescue team for more than    years and i know it works and it also helped those we rescued  i would highly recommend it to any active person 
ahhhh ,always a part of my workouts now 
this is a quality product,this is not a gritty electrolyte supplement  it s taste is good and smooth  i have even noticed a difference between workouts  i recently ordered the fruit punch and it s amazing 
love it,i live in high altitude and it s very dry  we drink it but our guests drink it a lot  great for after a walk or work out  i ve been buying it for   years  it s nice that s it s in this pouch
grape hydr,taste is good 
better than grocery store drink,it s a nice tasting sports drink without the food colorings and other junk  much better than what you can buy in the grocery store 
great product,delicious taste  it really work
love vitalyte ,best electrolyte supplement on the market  highly recommend
good ,great alternative to name brands full of artificial crap  tastes good 
is i love the mild orange flavor and simple ingredients of this    ,i don t usually write reviews and i didn t get anything free  what i ll say  though  is i love the mild orange flavor and simple ingredients of this product   sits great in my stomach before a workout or blended with unflavored protein after a workout  plus  i feel like it really gives me an extra boost or quicker recovery  will definitely buy again 
great product,love this product  just not crazy about the bag but i just put it into a plastic container  makes me feel good 
didn t receive what was ord,i ordered the    serving quantity and only received    servings  i ended up returning 
great for electrolyte replenish,i work outdoors in the southern utah desert  temperatures reach well above     degrees in the summer  i can definitely tell a difference in how i feel when i don t drink this during the summer 
five star,tastes good  hard to renumber i m actually drinking something good for me  will buy again 
great product,packaging is not the greatest  hard to reseal and repel humidity  other than that this is a great product that helps me power through my workouts 
bad tasting sugar water no nutrit,used to buy this when it was gookinaid  it has changed significantly since then  it s basically sugar water and bad tasting at that
good taste  good benefit,i love this product  i have struggled with leg cramps after a heavy work out or hike  i found this and took it in a trip to the himalayas and it took care of all of it 
seems to live up to it s reputation ,great product  seems to work pretty well  have been using it for awhile  will continue 
not too sweet and not too salti,loving the clean taste  not too sweet and not too salty 
like the product,like the product  good service thru amazon and pretty much satisfied  wish the marketing piece mentioned sugar content other than  low sugar   as someone who tries to stay under    grams day  the    grams per scoop is a little high for m
works great  low in sugar ,tastes good  really helps with my blood volume issues  less sugar than other sports drinks 
amazing results  hooked for life   ,we add vitalyte to iced tea and water after hiking  it is so refreshing   hydrating  my wife has noticed a big difference in her skin tone  i had health issues requiring additional electrolytes   from our experience one of the best on market  no high fructose corn syrup in ingredients    like the other cheaper products found in the store 
great water retention  electrolyte replacement product ,i work construction in        degree weather in the summer and this for me is a must for retaining water and replacing electrolytes  great flavor too   
five star,love this  tastes like lemonade without the sugar 
love this tast,really gets this electrolytes in there working       
the best  of the best    ,seriously   this is awesome    i have searched far and wide for a good quality  truly natural electrolyte drink  this one is the best by far  would love to see an organic version  as well as a kids one  also   one the go tablets      yes please    highly recommended 
excellent substitute for gatorad,this has been an excellent  less articial replacement for gatorade  it tastes far less fake and syrupy and does the job just as well  it also significantly cheaper and less cumbersome than toting bottles from cvs 
i tried the product and it tastes very good  i bought the grape flavored powd,so i just received the item a few days ago and it arrived on time  i tried the product and it tastes very good  i bought the grape flavored powder  too soon to give feedback on the product itself  so far i m happy with it 
hydration st,good flavor  works excellent  honestly feel much better using this product 
tastes amazing ,definitely will buy again  really helps with preventing cramps  i cramp very easily 
good,good
five star,i really like the product  why raise your prices   
we love it but we prefer it in the plastic canister    ,we have been using vitalyte for years     we love it but we prefer it in the plastic canister rather than the foil packag
less expensive than gatorade   powerad,pros  super portable and saves space  taste great  not loaded in calories    cons  none 
vitalyte work,i use this product while doing hard enduro dirtbiking and the stuff works  it s priced well  taste super good and i will keep buying it  great electrolyte supplement 
over a year of us,ive been using vitalite for over a year it helps me with my long grueling long cycling rides  i use to get cramps but with this product as long i keep hydrated im good for over a century rid
delicious and refreshing ,delicious and refreshing way to stay hydrated 
five star,prefect 
perfect for intra   post workout hydr,vitalyte has been perfect for intra   post workout hydration  the taste is very light and refreshing  i have purchased this product several times and am always pleased 
try before oth,we ve been using vitalyte for years  has less sugar than a lot of others  not that sugar up and down 
tastes good  good valu,this is by far the tastiest electrolyte blend i ve tried  most of them have an odd back taste  while this one does not 
its also a great hangover remedy for when you win the event and    ,totally eliminated my problem with muscle spasms from dehydration after a hard workout  i also use it to hydrate before a big event  its also a great hangover remedy for when you win the event and celebrate too much  yea great 
great product for cyclist,overall  very satisfied  the taste is great and not too acidic  i am an avid cyclist so needed something to supplement carbs  great product  will buy again 
he says it helps with his cramp,my husband gets cramps  he says this helps 
three star,mix lacks magnesium ingredient to help prevent cramping 
i love this product,i love this product  i work in a warehouse in tx and it s gets extremely warm hot  i am sensitive to heat and straight water nauseates me  the flavor could be a bit more intense when i put the serving size i cannot taste anything  i adjust the amount so that i can taste it  i m loving this more than powerade 
drinking vitalyte is now part of my pregame routin,tastes great  not overly sweet  i mix two or three scoops in a bottle to hydrate before my hockey games  i ve noticed that i don t need to rehydrate on the bench during the game as often as before  bonus  has also become part of my morning after heavy drinking routine 
great stuff  but packaging not always good,the package was not properly sealed  powder was clumpy and taste was off   
four star,good  not amaz
great valu,is very strong and a bit bitt
great product,this is a fabulous product  was having issues with working out in the heat and this completely solved my problem 
requires too much mix to enjoy the taste of cool citrus,requires too much mix to enjoy the taste of cool citrus  besides after paying        ea for   packets  the price suddenly dropped to        ea in barely two weeks of my last purchase  not a good way to keep me on as a regular buyer when there are numerous other brands out there 
good hydr,great item  works well for keeping me hydrated 
electrolytes replac,the wellness and energy level of being hydr
great product,has everything i want  electrolytes  nice  subtle flavor  few calories and natural  i drink it during sailboat regattas and it keeps me hydrated and mentally and physically operating at peak performance  the little packets are convenient and dissolve quickly in my water bottle  i keep them available for crew as well  when they exhaust their bodies 
essential hydration product for everyday or stressful situ,excellent product  keeps you hydrated under extreme conditions 
life changing ,this stuff has changed my life  i suffer from low blood volume  and vitalyte really helps 
doesn t taste terr,works  doesn t taste terrible 
one of the big reasons why i like this drink is because it isn t too sweet and    ,i ve been using this drink for over a decade now  it just seems to have the right amount of electrolytes to help me through mountain biking and running and ice hockey  there are a number of different flavors  but lemon and citrus are my favorites  i ve had other darker in color flavors but had problems with them staining my water bottles  i guess that shouldn t really matter anyway   one of the big reasons why i like this drink is because it isn t too sweet and doesn t seem over complicated and heavy like most other drinks  when i try drinking gatorade or powerade  i end up hating it or having to dilute it with twice as much water at the minimum  this one is perfect for me  feels like it keeps me going longer without consuming excess amounts of sugar  minerals  etc 
good product,taste great and work
perfect substitute for gatorade powder or making your own concoct,not as sweet as gatorade powder which is what i was looking for  subtle citrus taste  great for those looking to add some electrolytes without too much sugar 
highly recommend it,does the job well 
love it,i love this drink 
tastes good ,hot texas summers leave me dehydrated  this mix helps replenish electrolytes lost when exercising or working outdoors 
great value ,like it
love the taste ,absolutely love fact that this powder isn t overly sweet  gives just enough taste that it s noticeable but doesn t make me cringe or give stomach aches 
works great,tastes great 
my body feels better when consuming this product especially in the hot environment of my workplac,replacing electrolytes used by working in the hot environ
quick replenishment in the go ,perfect size to take on hikes for needed electrolyte replenish
great product  good servic,i liked this for years when it was known as gookinaid  i use it when hiking and weight lifting  doesn t make your stomach upset like gatorade 
five star,far superior to the citrus flavor 
it is great tasting and a healthy alternative to flavor additives to    ,my family really enjoys this product    it is great tasting and a healthy alternative to flavor additives to water  i run and drinking this has really made a difer
great product,great product  received in a timely manner  will reorder 
great to rehydr,i find helpful after running   workouts 
electrolyte bal,this is my go to sport drink  i ve been drinking it for years  much better than others i ve tried 
great product,great product that works perfectly  i really like the way this product tastes and performs  it was shipped quickly and packaged nicely so as to decrease the chance of damage 
great tast,awesome product  refreshing  energizing and so easy on the stomach  would highly recommend for bjj athletes 
five star,great
lovely product,love the ease to use  portable and packable  just put in water  shake and go
great product  easy to mix and drink,great product  easy to mix and drink  not sweet  sugar water but just a simple  good tasting  electrolyte replacement drink  my   yr old even likes it 
good,mix scoop of same flavor gatorade and tastes real good 
best tasting and easily dissolv,i use this product when i work out to replenish my electrolytes 
good product,so far so good
deliveri,like that it is delivered to m
five star,great product  helped boost energy level and kept me hydrated during cross country mountain bike race  tastes great   
five star,i love this flavor the most  it is great  will keep buying it 
great product ,has a cool light taste  not too sugary  great mixability  i really like the taste and i like the electrolyte profile  even a bit watered down still tastes great  and helps with with my hydration needs throughout the day  glad i found it 
five star,nice lite tast
great flavor,i ve bought so many packages of this stuff  i like the flavor and it keeps me drinking water 
easy to mix in your water bottle before heading out to your activity ,the flavor is very mild and easy to drink without being too sweet or too salty 
afford,delicious grape flavor with an affordable price 
